,system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,phase_0,phase_1,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9
0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,0,0.0,0.0,13.750575000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,0,0.0,0.0,12.808687855115906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,0,0.0,0.0,13.201190462119285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.0,0,0.0,0.0,13.272671567245723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0,0.0,0.0,13.018751336212624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.0,0,0.0,0.0,13.127216216674896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.0,0,0.0,0.0,12.938204496457317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8.0,0,0.0,0.0,12.94832926603911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.0,0,0.0,0.0,12.772776381773038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10.0,0,0.0,0.0,13.020204943001712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11.0,0,0.0,0.0,12.734399981857962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12.0,0,0.0,0.0,12.17991965957124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13.0,0,0.0,0.0,11.879806860811103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.0,3,3.0,0.075,11.096540392542398,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15,15.0,2,4.0,0.09090909090909091,10.969675750340071,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16,16.0,4,8.0,0.18181818181818182,10.59838837827789,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
17,17.0,5,13.0,0.2708333333333333,10.73941527452178,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
18,18.0,5,18.0,0.375,10.143351584448101,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
19,19.0,5,23.0,0.4107142857142857,10.154174555982154,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
20,20.0,8,31.0,0.5535714285714286,9.635852695877237,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0
21,21.0,8,39.0,0.65,9.811607544627629,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0
22,22.0,12,51.0,0.85,9.259130826523027,1,2,0,0,5,0,0,0,0,0,4,0,0,0,0,0
23,23.0,13,64.0,1.0,8.980043353879134,1,2,0,0,5,0,0,0,0,0,5,0,0,0,0,0
24,24.0,15,75.0,1.171875,8.446469585341276,0,2,0,0,6,0,0,0,0,0,6,0,0,1,0,0
25,25.0,17,92.0,1.2777777777777777,8.709061139858452,1,2,0,0,7,0,0,0,0,0,6,0,0,1,0,0
26,26.0,19,111.0,1.5416666666666667,8.283790003898092,1,3,0,0,7,0,0,0,0,0,7,0,0,1,0,0
27,27.0,22,133.0,1.75,8.408418657071218,1,3,0,0,8,0,0,0,0,0,8,0,0,1,0,1
28,28.0,25,158.0,2.0789473684210527,8.045926947165901,2,3,0,0,9,0,0,0,0,0,8,0,0,1,0,2
29,29.0,26,184.0,2.3,7.925657606398427,2,3,0,0,9,0,0,0,0,0,9,0,0,1,0,2
30,30.0,26,210.0,2.625,7.39494913101297,2,3,0,0,9,0,0,0,0,0,9,0,0,1,0,2
